reach,STA,profile,hr,min,RtopW_ft,LtopW_ft
1,165250,1-Sep-08,21,54,,
1,165250,1-Sep-08,22,0,,
1,165250,1-Sep-08,22,6,,
1,165250,1-Sep-08,22,12,,
1,165250,1-Sep-08,22,18,,
1,165250,1-Sep-08,22,24,,
1,165250,1-Sep-08,22,30,,
1,165250,1-Sep-08,22,36,,
1,165250,1-Sep-08,22,42,,
1,165250,1-Sep-08,22,48,,
1,165250,1-Sep-08,22,54,,
1,165250,1-Sep-08,23,0,,
1,165250,1-Sep-08,23,6,,
1,165250,1-Sep-08,23,12,,
1,165250,1-Sep-08,23,18,,
1,165250,1-Sep-08,23,24,,
1,165250,1-Sep-08,23,30,,
1,165250,1-Sep-08,23,36,,
1,165250,1-Sep-08,23,42,,
1,165250,1-Sep-08,23,48,,
1,165250,1-Sep-08,23,54,,
1,165250,2-Sep-08,0,0,,
1,165250,2-Sep-08,0,6,,
1,165250,2-Sep-08,0,12,,
1,165250,2-Sep-08,0,18,,
1,165250,2-Sep-08,0,24,,
1,165250,2-Sep-08,0,30,,
1,165250,2-Sep-08,0,36,,
1,165250,2-Sep-08,0,42,,
1,165250,2-Sep-08,0,48,,
1,165250,2-Sep-08,0,54,,
1,165250,2-Sep-08,1,0,,
1,165250,2-Sep-08,1,6,,
1,165250,2-Sep-08,1,12,,
1,165250,2-Sep-08,1,18,,
1,165250,2-Sep-08,1,24,,
1,165250,2-Sep-08,1,30,,
1,165250,2-Sep-08,1,36,,
1,165250,2-Sep-08,1,42,,
1,165250,2-Sep-08,1,48,,
1,165250,2-Sep-08,1,54,,
1,165250,2-Sep-08,2,0,,
1,165250,2-Sep-08,2,6,,
1,165250,2-Sep-08,2,12,,
1,165250,2-Sep-08,2,18,,
1,165250,2-Sep-08,2,24,,
1,165250,2-Sep-08,2,30,,
1,165250,2-Sep-08,2,36,,
1,165250,2-Sep-08,2,42,,
1,165250,2-Sep-08,2,48,,
1,165250,2-Sep-08,2,54,,
1,165250,2-Sep-08,3,0,,
1,165250,2-Sep-08,3,6,,
1,165250,2-Sep-08,3,12,,
1,165250,2-Sep-08,3,18,,
1,165250,2-Sep-08,3,24,,
1,165250,2-Sep-08,3,30,,
1,165250,2-Sep-08,3,36,,
1,165250,2-Sep-08,3,42,,
1,165250,2-Sep-08,3,48,,
1,165250,2-Sep-08,3,54,,
1,165250,2-Sep-08,4,0,,
1,165250,2-Sep-08,4,6,,
1,165250,2-Sep-08,4,12,,
1,165250,2-Sep-08,4,18,,
1,165250,2-Sep-08,4,24,,
1,165250,2-Sep-08,4,30,,
1,165250,2-Sep-08,4,36,,
1,165250,2-Sep-08,4,42,,
1,165250,2-Sep-08,4,48,,
1,165250,2-Sep-08,4,54,,
1,165250,2-Sep-08,5,0,,
1,165250,2-Sep-08,5,6,,
1,165250,2-Sep-08,5,12,,
1,165250,2-Sep-08,5,18,,
1,165250,2-Sep-08,5,24,,
1,165250,2-Sep-08,5,30,,
1,165250,2-Sep-08,5,36,,
1,165250,2-Sep-08,5,42,,
1,165250,2-Sep-08,5,48,,
1,165250,2-Sep-08,5,54,,
,,,,,,
1,165200,1-Sep-08,0,0,,
1,165200,1-Sep-08,0,6,,
1,165200,1-Sep-08,0,12,,
1,165200,1-Sep-08,0,18,,
1,165200,1-Sep-08,0,24,,
1,165200,1-Sep-08,0,30,,
1,165200,1-Sep-08,0,36,,
1,165200,1-Sep-08,0,42,,
1,165200,1-Sep-08,0,48,,
1,165200,1-Sep-08,0,54,,
1,165200,1-Sep-08,1,0,,
1,165200,1-Sep-08,1,6,,
1,165200,1-Sep-08,1,12,,
1,165200,1-Sep-08,1,18,,
1,165200,1-Sep-08,1,24,,
1,165200,1-Sep-08,1,30,,
1,165200,1-Sep-08,1,36,,
1,165200,1-Sep-08,1,42,,
1,165200,1-Sep-08,1,48,,
1,165200,1-Sep-08,1,54,,
1,165200,1-Sep-08,2,0,,
1,165200,1-Sep-08,2,6,,
1,165200,1-Sep-08,2,12,,
1,165200,1-Sep-08,2,18,,
1,165200,1-Sep-08,2,24,,
1,165200,1-Sep-08,2,30,,
1,165200,1-Sep-08,2,36,,
1,165200,1-Sep-08,2,42,,
1,165200,1-Sep-08,2,48,,
1,165200,1-Sep-08,2,54,,
1,165200,1-Sep-08,3,0,,
1,165200,1-Sep-08,3,6,,
1,165200,1-Sep-08,3,12,,
1,165200,1-Sep-08,3,18,,
1,165200,1-Sep-08,3,24,,
1,165200,1-Sep-08,3,30,,
1,165200,1-Sep-08,3,36,,
1,165200,1-Sep-08,3,42,,
1,165200,1-Sep-08,3,48,,
1,165200,1-Sep-08,3,54,,
1,165200,1-Sep-08,4,0,,
1,165200,1-Sep-08,4,6,,
1,165200,1-Sep-08,4,12,,
1,165200,1-Sep-08,4,18,,
1,165200,1-Sep-08,4,24,,
1,165200,1-Sep-08,4,30,,
1,165200,1-Sep-08,4,36,,
1,165200,1-Sep-08,4,42,,
1,165200,1-Sep-08,4,48,,
1,165200,1-Sep-08,4,54,,
1,165200,1-Sep-08,5,0,,
1,165200,1-Sep-08,5,6,,
1,165200,1-Sep-08,5,12,,
1,165200,1-Sep-08,5,18,,
1,165200,1-Sep-08,5,24,,
1,165200,1-Sep-08,5,30,,
1,165200,1-Sep-08,5,36,,
1,165200,1-Sep-08,5,42,,
1,165200,1-Sep-08,5,48,,
1,165200,1-Sep-08,5,54,,
1,165200,1-Sep-08,6,0,,
1,165200,1-Sep-08,6,6,,
1,165200,1-Sep-08,6,12,,
1,165200,1-Sep-08,6,18,,
1,165200,1-Sep-08,6,24,,
1,165200,1-Sep-08,6,30,,
1,165200,1-Sep-08,6,36,,
1,165200,1-Sep-08,6,42,,
1,165200,1-Sep-08,6,48,,
1,165200,1-Sep-08,6,54,,
1,165200,1-Sep-08,7,0,,
1,165200,1-Sep-08,7,6,,
1,165200,1-Sep-08,7,12,,
1,165200,1-Sep-08,7,18,,
1,165200,1-Sep-08,7,24,,
1,165200,1-Sep-08,7,30,,
1,165200,1-Sep-08,7,36,,
1,165200,1-Sep-08,7,42,,
1,165200,1-Sep-08,7,48,,
1,165200,1-Sep-08,7,54,,
1,165200,1-Sep-08,8,0,,
1,165200,1-Sep-08,8,6,,
1,165200,1-Sep-08,8,12,,
1,165200,1-Sep-08,8,18,,
1,165200,1-Sep-08,8,24,,
1,165200,1-Sep-08,8,30,,
1,165200,1-Sep-08,8,36,,
1,165200,1-Sep-08,8,42,,
1,165200,1-Sep-08,8,48,,
1,165200,1-Sep-08,8,54,,
1,165200,1-Sep-08,9,0,,
1,165200,1-Sep-08,9,6,,
1,165200,1-Sep-08,9,12,,
1,165200,1-Sep-08,9,18,,
1,165200,1-Sep-08,9,24,,
1,165200,1-Sep-08,9,30,,
1,165200,1-Sep-08,9,36,,
1,165200,1-Sep-08,9,42,,
1,165200,1-Sep-08,9,48,,
1,165200,1-Sep-08,9,54,,
1,165200,1-Sep-08,10,0,,
1,165200,1-Sep-08,10,6,,
1,165200,1-Sep-08,10,12,,
1,165200,1-Sep-08,10,18,,
1,165200,1-Sep-08,10,24,,
1,165200,1-Sep-08,10,30,,
1,165200,1-Sep-08,10,36,,
1,165200,1-Sep-08,10,42,,
1,165200,1-Sep-08,10,48,,
1,165200,1-Sep-08,10,54,,
1,165200,1-Sep-08,11,0,,
1,165200,1-Sep-08,11,6,,
1,165200,1-Sep-08,11,12,,
1,165200,1-Sep-08,11,18,,
1,165200,1-Sep-08,11,24,,
1,165200,1-Sep-08,11,30,,
1,165200,1-Sep-08,11,36,,
1,165200,1-Sep-08,11,42,,
1,165200,1-Sep-08,11,48,,
1,165200,1-Sep-08,11,54,,
1,165200,1-Sep-08,12,0,,
1,165200,1-Sep-08,12,6,,
1,165200,1-Sep-08,12,12,,
1,165200,1-Sep-08,12,18,,
1,165200,1-Sep-08,12,24,,
1,165200,1-Sep-08,12,30,,
1,165200,1-Sep-08,12,36,,
1,165200,1-Sep-08,12,42,,
1,165200,1-Sep-08,12,48,,
1,165200,1-Sep-08,12,54,,
1,165200,1-Sep-08,13,0,,
1,165200,1-Sep-08,13,6,,
1,165200,1-Sep-08,13,12,,
1,165200,1-Sep-08,13,18,,
1,165200,1-Sep-08,13,24,,
1,165200,1-Sep-08,13,30,,
1,165200,1-Sep-08,13,36,,
1,165200,1-Sep-08,13,42,,
1,165200,1-Sep-08,13,48,,
1,165200,1-Sep-08,13,54,,
1,165200,1-Sep-08,14,0,,
1,165200,1-Sep-08,14,6,,
1,165200,1-Sep-08,14,12,,
1,165200,1-Sep-08,14,18,,
1,165200,1-Sep-08,14,24,,
1,165200,1-Sep-08,14,30,,
1,165200,1-Sep-08,14,36,,
1,165200,1-Sep-08,14,42,,
1,165200,1-Sep-08,14,48,,
1,165200,1-Sep-08,14,54,,
1,165200,1-Sep-08,15,0,,
1,165200,1-Sep-08,15,6,,
1,165200,1-Sep-08,15,12,,
1,165200,1-Sep-08,15,18,,
1,165200,1-Sep-08,15,24,,
1,165200,1-Sep-08,15,30,,
1,165200,1-Sep-08,15,36,,
1,165200,1-Sep-08,15,42,,
1,165200,1-Sep-08,15,48,,
1,165200,1-Sep-08,15,54,,
1,165200,1-Sep-08,16,0,,
1,165200,1-Sep-08,16,6,,
1,165200,1-Sep-08,16,12,,
1,165200,1-Sep-08,16,18,,
1,165200,1-Sep-08,16,24,,
1,165200,1-Sep-08,16,30,,
1,165200,1-Sep-08,16,36,,
1,165200,1-Sep-08,16,42,,
1,165200,1-Sep-08,16,48,,
1,165200,1-Sep-08,16,54,,
1,165200,1-Sep-08,17,0,,
1,165200,1-Sep-08,17,6,,
1,165200,1-Sep-08,17,12,,
1,165200,1-Sep-08,17,18,,
1,165200,1-Sep-08,17,24,,
1,165200,1-Sep-08,17,30,,
1,165200,1-Sep-08,17,36,,
1,165200,1-Sep-08,17,42,,
1,165200,1-Sep-08,17,48,,
1,165200,1-Sep-08,17,54,,
1,165200,1-Sep-08,18,0,,
1,165200,1-Sep-08,18,6,,
1,165200,1-Sep-08,18,12,,
1,165200,1-Sep-08,18,18,,
1,165200,1-Sep-08,18,24,,
1,165200,1-Sep-08,18,30,,
1,165200,1-Sep-08,18,36,,
1,165200,1-Sep-08,18,42,,
1,165200,1-Sep-08,18,48,,
1,165200,1-Sep-08,18,54,,
1,165200,1-Sep-08,19,0,,
1,165200,1-Sep-08,19,6,,
1,165200,1-Sep-08,19,12,,
1,165200,1-Sep-08,19,18,,
1,165200,1-Sep-08,19,24,,
1,165200,1-Sep-08,19,30,,
1,165200,1-Sep-08,19,36,,
1,165200,1-Sep-08,19,42,,
1,165200,1-Sep-08,19,48,,
1,165200,1-Sep-08,19,54,,
1,165200,1-Sep-08,20,0,,
1,165200,1-Sep-08,20,6,,
1,165200,1-Sep-08,20,12,,
1,165200,1-Sep-08,20,18,,
1,165200,1-Sep-08,20,24,,
1,165200,1-Sep-08,20,30,,
1,165200,1-Sep-08,20,36,,
1,165200,1-Sep-08,20,42,,
1,165200,1-Sep-08,20,48,,
1,165200,1-Sep-08,20,54,,
1,165200,1-Sep-08,21,0,,
1,165200,1-Sep-08,21,6,,
1,165200,1-Sep-08,21,12,,
1,165200,1-Sep-08,21,18,,
1,165200,1-Sep-08,21,24,,
1,165200,1-Sep-08,21,30,,
1,165200,1-Sep-08,21,36,,
1,165200,1-Sep-08,21,42,,
1,165200,1-Sep-08,21,48,,
1,165200,1-Sep-08,21,54,,
1,165200,1-Sep-08,22,0,,
1,165200,1-Sep-08,22,6,,
1,165200,1-Sep-08,22,12,,
1,165200,1-Sep-08,22,18,,
1,165200,1-Sep-08,22,24,,
1,165200,1-Sep-08,22,30,,
1,165200,1-Sep-08,22,36,,
1,165200,1-Sep-08,22,42,,
1,165200,1-Sep-08,22,48,,
1,165200,1-Sep-08,22,54,,
1,165200,1-Sep-08,23,0,,
1,165200,1-Sep-08,23,6,,
1,165200,1-Sep-08,23,12,,
1,165200,1-Sep-08,23,18,,
1,165200,1-Sep-08,23,24,,
1,165200,1-Sep-08,23,30,,
1,165200,1-Sep-08,23,36,,
1,165200,1-Sep-08,23,42,,
1,165200,1-Sep-08,23,48,,
1,165200,1-Sep-08,23,54,,
1,165200,2-Sep-08,0,0,,
1,165200,2-Sep-08,0,6,,
1,165200,2-Sep-08,0,12,,
1,165200,2-Sep-08,0,18,,
1,165200,2-Sep-08,0,24,,
1,165200,2-Sep-08,0,30,,
1,165200,2-Sep-08,0,36,,
1,165200,2-Sep-08,0,42,,
1,165200,2-Sep-08,0,48,,
1,165200,2-Sep-08,0,54,,
1,165200,2-Sep-08,1,0,,
1,165200,2-Sep-08,1,6,,
1,165200,2-Sep-08,1,12,,
1,165200,2-Sep-08,1,18,,
1,165200,2-Sep-08,1,24,,
1,165200,2-Sep-08,1,30,,
1,165200,2-Sep-08,1,36,,
1,165200,2-Sep-08,1,42,,
1,165200,2-Sep-08,1,48,,
1,165200,2-Sep-08,1,54,,
1,165200,2-Sep-08,2,0,,
1,165200,2-Sep-08,2,6,,
1,165200,2-Sep-08,2,12,,
1,165200,2-Sep-08,2,18,,
1,165200,2-Sep-08,2,24,,
1,165200,2-Sep-08,2,30,,
1,165200,2-Sep-08,2,36,,
1,165200,2-Sep-08,2,42,,
1,165200,2-Sep-08,2,48,,
1,165200,2-Sep-08,2,54,,
1,165200,2-Sep-08,3,0,,
1,165200,2-Sep-08,3,6,,
1,165200,2-Sep-08,3,12,,
1,165200,2-Sep-08,3,18,,
1,165200,2-Sep-08,3,24,,
1,165200,2-Sep-08,3,30,,
1,165200,2-Sep-08,3,36,,
1,165200,2-Sep-08,3,42,,
1,165200,2-Sep-08,3,48,,
1,165200,2-Sep-08,3,54,,
1,165200,2-Sep-08,4,0,,
1,165200,2-Sep-08,4,6,,
1,165200,2-Sep-08,4,12,,
1,165200,2-Sep-08,4,18,,
1,165200,2-Sep-08,4,24,,
1,165200,2-Sep-08,4,30,,
1,165200,2-Sep-08,4,36,,
1,165200,2-Sep-08,4,42,,
1,165200,2-Sep-08,4,48,,
1,165200,2-Sep-08,4,54,,
1,165200,2-Sep-08,5,0,,
1,165200,2-Sep-08,5,6,,
1,165200,2-Sep-08,5,12,,
1,165200,2-Sep-08,5,18,,
1,165200,2-Sep-08,5,24,,
1,165200,2-Sep-08,5,30,,
1,165200,2-Sep-08,5,36,,
1,165200,2-Sep-08,5,42,,
1,165200,2-Sep-08,5,48,,
1,165200,2-Sep-08,5,54,,
,,,,,,
1,165150,1-Sep-08,0,0,,
1,165150,1-Sep-08,0,6,,
1,165150,1-Sep-08,0,12,,
1,165150,1-Sep-08,0,18,,
1,165150,1-Sep-08,0,24,,
1,165150,1-Sep-08,0,30,,
1,165150,1-Sep-08,0,36,,
1,165150,1-Sep-08,0,42,,
1,165150,1-Sep-08,0,48,,
1,165150,1-Sep-08,0,54,,
1,165150,1-Sep-08,1,0,,
1,165150,1-Sep-08,1,6,,
1,165150,1-Sep-08,1,12,,
1,165150,1-Sep-08,1,18,,
1,165150,1-Sep-08,1,24,,
1,165150,1-Sep-08,1,30,,
1,165150,1-Sep-08,1,36,,
1,165150,1-Sep-08,1,42,,
1,165150,1-Sep-08,1,48,,
1,165150,1-Sep-08,1,54,,
1,165150,1-Sep-08,2,0,,
1,165150,1-Sep-08,2,6,,
1,165150,1-Sep-08,2,12,,
1,165150,1-Sep-08,2,18,,
1,165150,1-Sep-08,2,24,,
1,165150,1-Sep-08,2,30,,
1,165150,1-Sep-08,2,36,,
1,165150,1-Sep-08,2,42,,
1,165150,1-Sep-08,2,48,,
1,165150,1-Sep-08,2,54,,
1,165150,1-Sep-08,3,0,,
1,165150,1-Sep-08,3,6,,
1,165150,1-Sep-08,3,12,,
1,165150,1-Sep-08,3,18,,
1,165150,1-Sep-08,3,24,,
1,165150,1-Sep-08,3,30,,
1,165150,1-Sep-08,3,36,,
1,165150,1-Sep-08,3,42,,
1,165150,1-Sep-08,3,48,,
1,165150,1-Sep-08,3,54,,
1,165150,1-Sep-08,4,0,,
1,165150,1-Sep-08,4,6,,
1,165150,1-Sep-08,4,12,,
1,165150,1-Sep-08,4,18,,
1,165150,1-Sep-08,4,24,,
1,165150,1-Sep-08,4,30,,
1,165150,1-Sep-08,4,36,,
1,165150,1-Sep-08,4,42,,
1,165150,1-Sep-08,4,48,,
1,165150,1-Sep-08,4,54,,
1,165150,1-Sep-08,5,0,,
1,165150,1-Sep-08,5,6,,
1,165150,1-Sep-08,5,12,,
1,165150,1-Sep-08,5,18,,
1,165150,1-Sep-08,5,24,,
1,165150,1-Sep-08,5,30,,
1,165150,1-Sep-08,5,36,,
1,165150,1-Sep-08,5,42,,
1,165150,1-Sep-08,5,48,,
1,165150,1-Sep-08,5,54,,
1,165150,1-Sep-08,6,0,,
1,165150,1-Sep-08,6,6,,
1,165150,1-Sep-08,6,12,,
1,165150,1-Sep-08,6,18,,
1,165150,1-Sep-08,6,24,,
1,165150,1-Sep-08,6,30,,
1,165150,1-Sep-08,6,36,,
1,165150,1-Sep-08,6,42,,
1,165150,1-Sep-08,6,48,,
1,165150,1-Sep-08,6,54,,
1,165150,1-Sep-08,7,0,,
1,165150,1-Sep-08,7,6,,
1,165150,1-Sep-08,7,12,,
1,165150,1-Sep-08,7,18,,
1,165150,1-Sep-08,7,24,,
1,165150,1-Sep-08,7,30,,
1,165150,1-Sep-08,7,36,,
1,165150,1-Sep-08,7,42,,
1,165150,1-Sep-08,7,48,,
1,165150,1-Sep-08,7,54,,
1,165150,1-Sep-08,8,0,,
1,165150,1-Sep-08,8,6,,
1,165150,1-Sep-08,8,12,,
1,165150,1-Sep-08,8,18,,
1,165150,1-Sep-08,8,24,,
1,165150,1-Sep-08,8,30,,
1,165150,1-Sep-08,8,36,,
1,165150,1-Sep-08,8,42,,
1,165150,1-Sep-08,8,48,,
1,165150,1-Sep-08,8,54,,
1,165150,1-Sep-08,9,0,,
1,165150,1-Sep-08,9,6,,
1,165150,1-Sep-08,9,12,,
1,165150,1-Sep-08,9,18,,
1,165150,1-Sep-08,9,24,,
1,165150,1-Sep-08,9,30,,
1,165150,1-Sep-08,9,36,,
1,165150,1-Sep-08,9,42,,
1,165150,1-Sep-08,9,48,,
1,165150,1-Sep-08,9,54,,
1,165150,1-Sep-08,10,0,,
1,165150,1-Sep-08,10,6,,
1,165150,1-Sep-08,10,12,,
1,165150,1-Sep-08,10,18,,
1,165150,1-Sep-08,10,24,,
1,165150,1-Sep-08,10,30,,
1,165150,1-Sep-08,10,36,,
1,165150,1-Sep-08,10,42,,
1,165150,1-Sep-08,10,48,,
1,165150,1-Sep-08,10,54,,
1,165150,1-Sep-08,11,0,,
1,165150,1-Sep-08,11,6,,
1,165150,1-Sep-08,11,12,,
1,165150,1-Sep-08,11,18,,
1,165150,1-Sep-08,11,24,,
1,165150,1-Sep-08,11,30,,
1,165150,1-Sep-08,11,36,,
1,165150,1-Sep-08,11,42,,
1,165150,1-Sep-08,11,48,,
1,165150,1-Sep-08,11,54,,
1,165150,1-Sep-08,12,0,,
1,165150,1-Sep-08,12,6,,
1,165150,1-Sep-08,12,12,,
1,165150,1-Sep-08,12,18,,
1,165150,1-Sep-08,12,24,,
1,165150,1-Sep-08,12,30,,
1,165150,1-Sep-08,12,36,,
1,165150,1-Sep-08,12,42,,
1,165150,1-Sep-08,12,48,,
1,165150,1-Sep-08,12,54,,
1,165150,1-Sep-08,13,0,,
1,165150,1-Sep-08,13,6,,
1,165150,1-Sep-08,13,12,,
1,165150,1-Sep-08,13,18,,
1,165150,1-Sep-08,13,24,,
1,165150,1-Sep-08,13,30,,
1,165150,1-Sep-08,13,36,,
1,165150,1-Sep-08,13,42,,
1,165150,1-Sep-08,13,48,,
1,165150,1-Sep-08,13,54,,
1,165150,1-Sep-08,14,0,,
1,165150,1-Sep-08,14,6,,
1,165150,1-Sep-08,14,12,,
1,165150,1-Sep-08,14,18,,
1,165150,1-Sep-08,14,24,,
1,165150,1-Sep-08,14,30,,
1,165150,1-Sep-08,14,36,,
1,165150,1-Sep-08,14,42,,
1,165150,1-Sep-08,14,48,,
1,165150,1-Sep-08,14,54,,
1,165150,1-Sep-08,15,0,,
1,165150,1-Sep-08,15,6,,
1,165150,1-Sep-08,15,12,,
1,165150,1-Sep-08,15,18,,
1,165150,1-Sep-08,15,24,,
1,165150,1-Sep-08,15,30,,
1,165150,1-Sep-08,15,36,,
1,165150,1-Sep-08,15,42,,
1,165150,1-Sep-08,15,48,,
1,165150,1-Sep-08,15,54,,
1,165150,1-Sep-08,16,0,,
1,165150,1-Sep-08,16,6,,
1,165150,1-Sep-08,16,12,,
1,165150,1-Sep-08,16,18,,
1,165150,1-Sep-08,16,24,,
1,165150,1-Sep-08,16,30,,
1,165150,1-Sep-08,16,36,,
1,165150,1-Sep-08,16,42,,
1,165150,1-Sep-08,16,48,,
1,165150,1-Sep-08,16,54,,
1,165150,1-Sep-08,17,0,,
1,165150,1-Sep-08,17,6,,
1,165150,1-Sep-08,17,12,,
1,165150,1-Sep-08,17,18,,
1,165150,1-Sep-08,17,24,,
1,165150,1-Sep-08,17,30,,
1,165150,1-Sep-08,17,36,,
1,165150,1-Sep-08,17,42,,
1,165150,1-Sep-08,17,48,,
1,165150,1-Sep-08,17,54,,
1,165150,1-Sep-08,18,0,,
1,165150,1-Sep-08,18,6,,
1,165150,1-Sep-08,18,12,,
1,165150,1-Sep-08,18,18,,
1,165150,1-Sep-08,18,24,,
1,165150,1-Sep-08,18,30,,
1,165150,1-Sep-08,18,36,,
1,165150,1-Sep-08,18,42,,
1,165150,1-Sep-08,18,48,,
1,165150,1-Sep-08,18,54,,
1,165150,1-Sep-08,19,0,,
1,165150,1-Sep-08,19,6,,
1,165150,1-Sep-08,19,12,,
1,165150,1-Sep-08,19,18,,
1,165150,1-Sep-08,19,24,,
1,165150,1-Sep-08,19,30,,
1,165150,1-Sep-08,19,36,,
1,165150,1-Sep-08,19,42,,
1,165150,1-Sep-08,19,48,,
1,165150,1-Sep-08,19,54,,
1,165150,1-Sep-08,20,0,,
1,165150,1-Sep-08,20,6,,
1,165150,1-Sep-08,20,12,,
1,165150,1-Sep-08,20,18,,
1,165150,1-Sep-08,20,24,,
1,165150,1-Sep-08,20,30,,
1,165150,1-Sep-08,20,36,,
1,165150,1-Sep-08,20,42,,
1,165150,1-Sep-08,20,48,,
1,165150,1-Sep-08,20,54,,
1,165150,1-Sep-08,21,0,,
1,165150,1-Sep-08,21,6,,
1,165150,1-Sep-08,21,12,,
1,165150,1-Sep-08,21,18,,
1,165150,1-Sep-08,21,24,,
1,165150,1-Sep-08,21,30,,
1,165150,1-Sep-08,21,36,,
1,165150,1-Sep-08,21,42,,
1,165150,1-Sep-08,21,48,,
1,165150,1-Sep-08,21,54,,
1,165150,1-Sep-08,22,0,,
1,165150,1-Sep-08,22,6,,
1,165150,1-Sep-08,22,12,,
1,165150,1-Sep-08,22,18,,
1,165150,1-Sep-08,22,24,,
1,165150,1-Sep-08,22,30,,
1,165150,1-Sep-08,22,36,,
1,165150,1-Sep-08,22,42,,
1,165150,1-Sep-08,22,48,,
1,165150,1-Sep-08,22,54,,
1,165150,1-Sep-08,23,0,,
1,165150,1-Sep-08,23,6,,
1,165150,1-Sep-08,23,12,,
1,165150,1-Sep-08,23,18,,
1,165150,1-Sep-08,23,24,,
1,165150,1-Sep-08,23,30,,
1,165150,1-Sep-08,23,36,,
1,165150,1-Sep-08,23,42,,
1,165150,1-Sep-08,23,48,,
1,165150,1-Sep-08,23,54,,
1,165150,2-Sep-08,0,0,,
1,165150,2-Sep-08,0,6,,
1,165150,2-Sep-08,0,12,,
1,165150,2-Sep-08,0,18,,
1,165150,2-Sep-08,0,24,,
1,165150,2-Sep-08,0,30,,
1,165150,2-Sep-08,0,36,,
1,165150,2-Sep-08,0,42,,
1,165150,2-Sep-08,0,48,,
1,165150,2-Sep-08,0,54,,
1,165150,2-Sep-08,1,0,,
1,165150,2-Sep-08,1,6,,
1,165150,2-Sep-08,1,12,,
1,165150,2-Sep-08,1,18,,
1,165150,2-Sep-08,1,24,,
1,165150,2-Sep-08,1,30,,
1,165150,2-Sep-08,1,36,,
1,165150,2-Sep-08,1,42,,
1,165150,2-Sep-08,1,48,,
1,165150,2-Sep-08,1,54,,
1,165150,2-Sep-08,2,0,,
1,165150,2-Sep-08,2,6,,
1,165150,2-Sep-08,2,12,,
1,165150,2-Sep-08,2,18,,
1,165150,2-Sep-08,2,24,,
1,165150,2-Sep-08,2,30,,
1,165150,2-Sep-08,2,36,,
1,165150,2-Sep-08,2,42,,
1,165150,2-Sep-08,2,48,,
1,165150,2-Sep-08,2,54,,
1,165150,2-Sep-08,3,0,,
1,165150,2-Sep-08,3,6,,
1,165150,2-Sep-08,3,12,,
1,165150,2-Sep-08,3,18,,
1,165150,2-Sep-08,3,24,,
1,165150,2-Sep-08,3,30,,
1,165150,2-Sep-08,3,36,,
1,165150,2-Sep-08,3,42,,
1,165150,2-Sep-08,3,48,,
1,165150,2-Sep-08,3,54,,
1,165150,2-Sep-08,4,0,,
1,165150,2-Sep-08,4,6,,
1,165150,2-Sep-08,4,12,,
1,165150,2-Sep-08,4,18,,
1,165150,2-Sep-08,4,24,,
1,165150,2-Sep-08,4,30,,
1,165150,2-Sep-08,4,36,,
1,165150,2-Sep-08,4,42,,
1,165150,2-Sep-08,4,48,,
1,165150,2-Sep-08,4,54,,
1,165150,2-Sep-08,5,0,,
1,165150,2-Sep-08,5,6,,
1,165150,2-Sep-08,5,12,,
1,165150,2-Sep-08,5,18,,
1,165150,2-Sep-08,5,24,,
1,165150,2-Sep-08,5,30,,
1,165150,2-Sep-08,5,36,,
1,165150,2-Sep-08,5,42,,
1,165150,2-Sep-08,5,48,,
1,165150,2-Sep-08,5,54,,
,,,,,,
1,165100,1-Sep-08,0,0,,
1,165100,1-Sep-08,0,6,,
1,165100,1-Sep-08,0,12,,
1,165100,1-Sep-08,0,18,,
1,165100,1-Sep-08,0,24,,
1,165100,1-Sep-08,0,30,,
1,165100,1-Sep-08,0,36,,
1,165100,1-Sep-08,0,42,,
1,165100,1-Sep-08,0,48,,
1,165100,1-Sep-08,0,54,,
1,165100,1-Sep-08,1,0,,
1,165100,1-Sep-08,1,6,,
1,165100,1-Sep-08,1,12,,
1,165100,1-Sep-08,1,18,,
1,165100,1-Sep-08,1,24,,
1,165100,1-Sep-08,1,30,,
1,165100,1-Sep-08,1,36,,
1,165100,1-Sep-08,1,42,,
1,165100,1-Sep-08,1,48,,
1,165100,1-Sep-08,1,54,,
1,165100,1-Sep-08,2,0,,
1,165100,1-Sep-08,2,6,,
1,165100,1-Sep-08,2,12,,
1,165100,1-Sep-08,2,18,,
1,165100,1-Sep-08,2,24,,
1,165100,1-Sep-08,2,30,,
1,165100,1-Sep-08,2,36,,
1,165100,1-Sep-08,2,42,,
1,165100,1-Sep-08,2,48,,
1,165100,1-Sep-08,2,54,,
1,165100,1-Sep-08,3,0,,
1,165100,1-Sep-08,3,6,,
1,165100,1-Sep-08,3,12,,
1,165100,1-Sep-08,3,18,,
1,165100,1-Sep-08,3,24,,
1,165100,1-Sep-08,3,30,,
1,165100,1-Sep-08,3,36,,
1,165100,1-Sep-08,3,42,,
1,165100,1-Sep-08,3,48,,
1,165100,1-Sep-08,3,54,,
1,165100,1-Sep-08,4,0,,
1,165100,1-Sep-08,4,6,,
1,165100,1-Sep-08,4,12,,
1,165100,1-Sep-08,4,18,,
1,165100,1-Sep-08,4,24,,
1,165100,1-Sep-08,4,30,,
1,165100,1-Sep-08,4,36,,
1,165100,1-Sep-08,4,42,,
1,165100,1-Sep-08,4,48,,
1,165100,1-Sep-08,4,54,,
1,165100,1-Sep-08,5,0,,
1,165100,1-Sep-08,5,6,,
1,165100,1-Sep-08,5,12,,
